2476 3.00000e-05
2309 4.00000e-05
1975 5.20000e-05
1925 5.40000e-05
2206 4.40000e-05
1782 6.00000e-05
2207 4.40000e-05
1926 5.40000e-05
2143 4.60000e-05
1824 5.80000e-05
2089 4.80000e-05
2144 4.60000e-05
2393 3.60000e-05
1682 6.60000e-05
2039 5.00000e-05
2394 3.60000e-05
1609 7.40000e-05
2250 4.20000e-05
2090 4.80000e-05
2091 4.80000e-05
1976 5.20000e-05
2310 4.00000e-05
1783 6.00000e-05
985 1.46000e-04
2040 5.00000e-05
1683 6.60000e-05
2546 2.20000e-05
1549 8.20000e-05
2356 3.80000e-05
2145 4.60000e-05
2251 4.20000e-05
1124 1.22000e-04
1047 1.34000e-04
1684 6.60000e-05
1006 1.42000e-04
1478 9.00000e-05
1321 1.02000e-04
1090 1.28000e-04
1240 1.08000e-04
1870 5.60000e-05
1655 6.80000e-05
2534 2.40000e-05
1266 1.06000e-04
2146 4.60000e-05
1072 1.30000e-04
2477 3.00000e-05
1400 9.60000e-05
1927 5.40000e-05
971 1.48000e-04
767 1.96000e-04
1182 1.14000e-04
1562 8.00000e-05
1322 1.02000e-04
526 2.94000e-04
825 1.80000e-04
1125 1.22000e-04
1150 1.18000e-04
1928 5.40000e-05
1516 8.60000e-05
1099 1.26000e-04
2208 4.40000e-05
1593 7.60000e-05
1685 6.60000e-05
803 1.86000e-04
1449 9.20000e-05
1221 1.10000e-04
1183 1.14000e-04
2209 4.40000e-05
1352 1.00000e-04
963 1.50000e-04
817 1.82000e-04
2535 2.40000e-05
2395 3.60000e-05
1353 1.00000e-04
1018 1.40000e-04
2447 3.20000e-05
2423 3.40000e-05
2448 3.20000e-05
1038 1.36000e-04
651 2.40000e-04
1784 6.00000e-05
2524 2.60000e-05
1126 1.22000e-04
721 2.10000e-04
1977 5.20000e-05
1039 1.36000e-04
2311 4.00000e-05
2525 2.60000e-05
808 1.84000e-04
2252 4.20000e-05
2253 4.20000e-05
882 1.66000e-04
744 2.02000e-04
1517 8.60000e-05
1241 1.08000e-04
1479 9.00000e-05
1978 5.20000e-05
1267 1.06000e-04
1979 5.20000e-05
1268 1.06000e-04
2502 2.80000e-05
725 2.08000e-04
1785 6.00000e-05
2092 4.80000e-05
1151 1.18000e-04
2424 3.40000e-05
2093 4.80000e-05
2094 4.80000e-05
1786 6.00000e-05
2147 4.60000e-05
1480 9.00000e-05
1871 5.60000e-05
1787 6.00000e-05
2312 4.00000e-05
2041 5.00000e-05
1980 5.20000e-05
1269 1.06000e-04
2425 3.40000e-05
826 1.80000e-04
1048 1.34000e-04
2095 4.80000e-05
2042 5.00000e-05
1073 1.30000e-04
1752 6.20000e-05
1981 5.20000e-05
1143 1.20000e-04
1563 8.00000e-05
1299 1.04000e-04
2210 4.40000e-05
1242 1.08000e-04
1450 9.20000e-05
1982 5.20000e-05
1518 8.60000e-05
1788 6.00000e-05
2148 4.60000e-05
1983 5.20000e-05
1656 6.80000e-05
1354 1.00000e-04
1323 1.02000e-04
1564 8.00000e-05
1984 5.20000e-05
1380 9.80000e-05
2313 4.00000e-05
1825 5.80000e-05
1872 5.60000e-05
1243 1.08000e-04
1610 7.40000e-05
1194 1.12000e-04
1622 7.20000e-05
2314 4.00000e-05
2149 4.60000e-05
2096 4.80000e-05
1873 5.60000e-05
1929 5.40000e-05
2357 3.80000e-05
1930 5.40000e-05
2211 4.40000e-05
1686 6.60000e-05
2426 3.40000e-05
1826 5.80000e-05
2097 4.80000e-05
2358 3.80000e-05
1753 6.20000e-05
1789 6.00000e-05
2098 4.80000e-05
2449 3.20000e-05
1169 1.16000e-04
1931 5.40000e-05
2396 3.60000e-05
1874 5.60000e-05
1985 5.20000e-05
1401 9.60000e-05
1324 1.02000e-04
2150 4.60000e-05
1986 5.20000e-05
2450 3.20000e-05
1634 7.00000e-05
2043 5.00000e-05
2359 3.80000e-05
2151 4.60000e-05
1790 6.00000e-05
2044 5.00000e-05
1875 5.60000e-05
2397 3.60000e-05
1195 1.12000e-04
2315 4.00000e-05
2316 4.00000e-05
883 1.66000e-04
1712 6.40000e-05
1451 9.20000e-05
1427 9.40000e-05
643 2.44000e-04
1827 5.80000e-05
2212 4.40000e-05
1270 1.06000e-04
2398 3.60000e-05
889 1.64000e-04
1402 9.60000e-05
1300 1.04000e-04
2152 4.60000e-05
972 1.48000e-04
1428 9.40000e-05
1550 8.20000e-05
2099 4.80000e-05
1019 1.40000e-04
1481 9.00000e-05
1007 1.42000e-04
1657 6.80000e-05
1355 1.00000e-04
2478 3.00000e-05
1381 9.80000e-05
756 2.00000e-04
1565 8.00000e-05
1301 1.04000e-04
1987 5.20000e-05
1062 1.32000e-04
1196 1.12000e-04
2153 4.60000e-05
2526 2.60000e-05
1658 6.80000e-05
1876 5.60000e-05
484 3.22000e-04
1877 5.60000e-05
1713 6.40000e-05
2254 4.20000e-05
1754 6.20000e-05
2045 5.00000e-05
1020 1.40000e-04
1932 5.40000e-05
1302 1.04000e-04
1429 9.40000e-05
1325 1.02000e-04
1498 8.80000e-05
1988 5.20000e-05
1244 1.08000e-04
1452 9.20000e-05
2427 3.40000e-05
914 1.60000e-04
956 1.52000e-04
1755 6.20000e-05
1499 8.80000e-05
996 1.44000e-04
1623 7.20000e-05
2100 4.80000e-05
1403 9.60000e-05
1326 1.02000e-04
1271 1.06000e-04
1303 1.04000e-04
2451 3.20000e-05
1756 6.20000e-05
1551 8.20000e-05
1714 6.40000e-05
1245 1.08000e-04
519 2.98000e-04
973 1.48000e-04
2255 4.20000e-05
1272 1.06000e-04
1246 1.08000e-04
1114 1.24000e-04
1715 6.40000e-05
1074 1.30000e-04
